,Ticker,Momentum
1508,SMHI,0.08077544351825397
1348,MCS,0.0801397802628299
421,DNLI,0.0799804286181296
648,CASH,0.0788088808246369
1407,RBBN,0.0784313771322296
1311,ELVN,0.07787280809998275
1257,CPF,0.07730918686147029
281,KLIC,0.07704949593369555
1871,CURV,0.07692310886483203
246,WHD,0.07577333744289041
808,TGI,0.07538036996627646
694,DO,0.07386363405457212
1664,CHMG,0.07326679895356232
57,TRNO,0.07304156984356638
1610,AFCG,0.07286083789675606
911,CFFN,0.0725489985250772
1071,TVTX,0.07253885466305679
463,MYGN,0.07248317244897672
1565,INOD,0.07217210082342929
233,PSN,0.07176259502587551
1559,UNTY,0.07099754230861552
1478,TYRA,0.07063205329042468
1272,DJCO,0.07052725974774947
1445,GNTY,0.07050315596359263
90,APPF,0.07032592618442352
564,APPN,0.06991305143936821
669,BUSE,0.06969429677881916
1398,FBIZ,0.06944034156796013
843,OCFC,0.06906077566391673
604,DRS,0.06892182217365002
1079,LTH,0.06890553533100947
1243,SMBC,0.06889907795703148
1712,PEPG,0.06861572809220642
1690,BPRN,0.06789721038005021
1791,SBT,0.067622933599841
1241,KRNY,0.0676156801030104
1200,HONE,0.06751463428130611
1015,MBWM,0.06736178577538693
1221,INST,0.06733392052135354
1747,TGAN,0.06694553991181705
302,WSFS,0.06691192768688572
1762,PTSI,0.06687498092651367
940,COGT,0.06682571101369775
20,HQY,0.06648610495837368
1322,NBN,0.06632833314684888
336,PRGS,0.066308202616782
1665,OB,0.06622509933843847
954,CTBI,0.0660451267652986
1536,LILA,0.0652655038802624
7,PCVX,0.06506097337516545
965,NXRT,0.06480536817761245
1429,SFST,0.06453979462185049
609,MGNI,0.06451610482794057
1693,BRCC,0.06445999601915722
241,BRZE,0.06427224268356904
1193,PGC,0.06401139742543208
903,IAS,0.06352682545848702
628,FBK,0.06299865231514878
700,INTA,0.06290040296488845
598,NSSC,0.0625632757799855
712,BKD,0.06250001330460862
498,TALO,0.06249998403446988
14,WFRD,0.06233085289768459
1114,HTBK,0.06211179977057321
625,MORF,0.06199020039731348
831,LILAK,0.061946949334047326
1800,MOND,0.061946949334047326
1405,FRBA,0.06187289036437296
1438,HIFS,0.06178914980064193
1057,FCBC,0.061587878392433494
1169,MCBS,0.06134210436219803
602,NWBI,0.06001843242006615
1175,IBCP,0.05991152878320901
53,SFM,0.059860511249752904
1143,GSBC,0.0597766977710004
567,EFSC,0.05966697702705113
173,PBH,0.05942141034754665
1459,WSBF,0.05911324263666356
1490,BCML,0.05857589018616549
1865,OTLK,0.05857140677315848
1486,RRBI,0.058546326493638785
588,BANR,0.058494649907594086
389,CBU,0.05843420962331434
183,ARWR,0.05808279240788502
1017,UVSP,0.05772810975530705
862,BHLB,0.05770216933628559
219,SBRA,0.05765272273041217
65,EXLS,0.05762714450642214
1273,FFIC,0.057446819197830075
6,LNW,0.05688713950600357
1415,HBT,0.05675249000195546
915,PFC,0.056711768549884065
292,BOOT,0.056678873491258594
1627,ITIC,0.05621713550419553
297,FBP,0.05619263258177894
1615,CZFS,0.05599541320315414
558,NBTB,0.05597119560053049
1458,ENTA,0.05573502213287025
1556,FSBW,0.05558913103958227
223,ABCB,0.055051830148409434
1208,VITL,0.05497561814730483
291,ABM,0.05488960362206113
1269,HAFC,0.05469751801042181
851,UMH,0.05456941980925134
1579,NECB,0.05434140931543197
0,SMCI,0.05415328386617809
1752,STRS,0.053884669147919506
481,STR,0.05372997601585369
715,TCBK,0.05355224883677302
1024,OSBC,0.05304101709970382
30,CHX,0.05303753387367724
667,ICHR,0.05192715725415318
1539,OOMA,0.05190309173070878
1111,EQBK,0.05175360746047658
1005,IMAX,0.05136138190242448
1006,MSFUT,0.05136138190242448
1081,PWP,0.05124833898071015
1026,SWI,0.05121520620391609
405,CRVL,0.05107358635927274
1447,ARIS,0.05099703559560023
1520,EE,0.0509337642696285
31,ANF,0.0508368011477361
520,JBGS,0.050800313272392414
774,QCRH,0.050783456653326106
603,ATEC,0.05052626760382401
1009,PCT,0.050450400603340745
1668,ISPR,0.05020351306708523
1091,HTLD,0.050130118427320035
999,YEXT,0.05010020269880288
1750,AOMR,0.05000006921829929
242,ACAD,0.04973829815691825
1075,NRDS,0.049675994480086506
627,PWSC,0.04967195212572842
1186,RBCAA,0.04966641339790249
839,SRCE,0.049450559321762386
1113,WASH,0.049081236169447276
27,QLYS,0.0487211667985751
534,CMPR,0.048654530942997404
1219,ANAB,0.04857270261394539
630,RKLB,0.048498854930055804
968,TMP,0.04805997080781091
1430,MCBC,0.04799427467500781
1049,HBNC,0.0478187660382497
1274,MOFG,0.04768650681440363
985,EGBN,0.04753917345448482
1477,KIND,0.04743087957892075
513,RNST,0.04736354906354318
1766,MLP,0.04725897954684064
1831,EXFY,0.046979820667626425
451,PRK,0.04660570041904933
378,CARG,0.0465018292407642
1432,PHAT,0.04646665047974527
1192,TRST,0.04626064778963671
887,CNOB,0.04605264052239603
367,CVBF,0.04598406036530581
401,FIBK,0.04574917208851552
194,SFBS,0.045723284548685794
1656,SSBK,0.04559626201291437
1582,BCBP,0.045592686371104925
1214,UTI,0.04554325403234538
688,HIMS,0.04538800954437639
542,OFG,0.04522832187835312
1466,FNLC,0.044877198487719684
1377,TRUE,0.0448275419818108
34,TENB,0.044060308615309525
732,AIV,0.04402520627256205
738,AAT,0.044015777157649164
541,AKR,0.04377645899403352
479,CORT,0.043769934992925745
28,RMBS,0.04354080765058857
1072,BY,0.04332602864729084
559,ASAN,0.04325129979908123
1698,PDSB,0.04302926032050844
1270,NEXT,0.042895465150810295
522,BRP,0.042816141124509204
484,B,0.04261440700954861
509,AGM,0.042519866286407346
1461,CIVB,0.04210528992770011
88,MMSI,0.04210269009033749
247,SLG,0.041622035250388746
642,FCF,0.041540800622567826
44,BPMC,0.041396452869930316
1586,REPX,0.040998896183290875
1092,FMNB,0.04099223828987369
503,WSBC,0.040921139471847924
1053,KNTK,0.04070922118250658
1342,SPFI,0.040671648642458806
573,NTB,0.04062128521345613
756,ALKT,0.04045825808878342
1346,RBB,0.04039842581986438
379,PPBI,0.04031145963546138
1395,WTBA,0.04023670535650096
1783,PBFS,0.040040098235139245
250,BNL,0.040000606254273825
136,HWC,0.03990993271976516
1161,EBF,0.03948619912610405
1,ELF,0.03924666242625857
345,AROC,0.03903442504800455
1676,OVLY,0.0390222924237036
375,SFNC,0.03893250049143162
1885,GOCO,0.03880590868127341
706,NHC,0.0386435974272312
1437,FLIC,0.03853956670105762
1499,ORGO,0.038461594891973455
1163,FPI,0.03843139503681662
1604,PCB,0.03828382431090262
274,SEM,0.03823705304934733
799,UNFI,0.038149373268755955
1646,PCYO,0.03804352051369046
187,ARCB,0.03799432410431905
1770,USCB,0.03792250897008128
815,INVA,0.03773587395376227
39,PR,0.03737112800250708
127,KAI,0.037187882450904014
267,RRR,0.037178964653189865
422,BANF,0.03704996673078684
23,ENSG,0.03700147456783155
988,RPAY,0.03677931114571261
1374,MPB,0.03663180023762914
893,ACHR,0.03636367445806553
1443,NRIM,0.03625056238461419
285,CDP,0.03605643580368166
1623,BWFG,0.03603236284040187
1178,CCNE,0.0359750012032804
1797,RELL,0.03577814021571123
1048,CBL,0.03533450459633036
1230,CVLG,0.0353083899093053
1489,ARAY,0.035294082997992936
812,OBK,0.03524373100504455
933,FMBH,0.03470232912712658
708,STBA,0.034676684428466914
1838,SKYX,0.03459816691774679
1281,CCBG,0.03438488486308213
1291,AROW,0.03437244953111395
838,VSEC,0.034320197436744714
1839,PMTS,0.034285699753534224
1590,PKBK,0.034155594403590735
1460,SLRN,0.03414630969318087
1704,XOMA,0.034053143580658946
1708,ESSA,0.03403323227102654
1182,MCB,0.034021814320011466
131,EPRT,0.0339806669254066
1103,BFST,0.033637711720515585
160,CSWI,0.03340779145376179
545,TRMK,0.03339127250339674
848,SBSI,0.033117583430709516
1923,CIX,0.03303932616706848
746,PEBO,0.03302046716980361
841,SPNS,0.032970360172716005
360,FULT,0.03290227552378117
593,CHCO,0.03281891678542107
1542,GCBC,0.032216912809954035
663,PAR,0.03186891682570646
1748,WLFC,0.03184328409109832
879,FBMS,0.031527918102735475
1777,GAMB,0.0313725187093134
264,TCBI,0.03110654358999897
228,RIOT,0.031088103895754796
321,GH,0.03101059417006814
1309,SHBI,0.03082503724560867
650,CHEF,0.03078142686946017
745,NIC,0.030621260360936108
1007,CDRE,0.03054861241584003
798,DAWN,0.03034898401126696
1414,FMAO,0.030344820570671695
477,NEO,0.03032543147412933
1927,PRTH,0.030303105365945694
620,FBNC,0.03021664783946622
359,JBLU,0.03019539482031201
1584,RLGT,0.030188649368694614
191,MC,0.02973504525630482
449,EPC,0.029339452918648944
71,ONB,0.02900152594304026
1644,CFFI,0.028982776833661177
349,SKYW,0.028963547617373152
444,STEP,0.028831601913575998
771,INFN,0.028619541187933
772,ALPN,0.028619541187933
751,PDFS,0.02848925693429631
115,MOD,0.02844555360031936
134,MGY,0.02827135901130936
504,PRKS,0.028084628426986974
1529,AURA,0.027893975890794315
1302,SMBK,0.02776549783773583
1146,CAC,0.027525779783142152
353,CALM,0.027159683841979407
970,DRQ,0.027072732917610927
97,GKOS,0.026937221704580547
1551,NN,0.02675165828476023
634,GOGL,0.026557676702683514
1165,USLM,0.02643917492334601
1166,AMNB,0.02643917492334601
122,MATX,0.026073121619459638
689,LMAT,0.02558872601840029
871,BFC,0.02536126033314749
467,ATGE,0.025300960482736824
282,IBOC,0.025199680959968763
714,DEA,0.025188933213970567
1595,TTSH,0.025185196487991897
1194,DH,0.024809183228872017
1456,NMRA,0.024742244931687914
51,PBF,0.024685976921963837
342,RAMP,0.02439025136724945
1040,AMTB,0.024368272529135697
1516,BLFY,0.024321283809587924
904,AUPH,0.024253663127900445
955,MBIN,0.024235781431790317
1672,WISH,0.024074094841672847
1349,ESQ,0.023913010306980297
1822,KFS,0.02377979217776967
597,ADUS,0.02370672787932822
794,LGFB,0.023656950250258418
793,VBTX,0.023656950250258418
760,SASR,0.023625396084118334
814,HCSG,0.02349623984334645
437,MIR,0.02314366188686075
1191,CCB,0.023126463700234193
676,HOPE,0.02309911099015531
739,PFS,0.022808314653529026
1614,PLBC,0.022576052423105692
208,BL,0.022557938300297925
529,WAFD,0.02248008850429634
91,HOMB,0.022423395361778956
1599,CIO,0.02240328654437363
1278,AVXL,0.02238809776490291
1314,LQDT,0.022073938156079477
486,ENVA,0.02207214911539362
931,RWT,0.022067450436011004
1106,CATC,0.022005891080118918
142,LANC,0.02193846169621559
119,PECO,0.0218570838735536
744,EIG,0.021687318095029603
1882,PRLD,0.021680195790109467
854,PRM,0.021650923834909037
376,AUB,0.02153553704721009
178,ESGR,0.02143046322914472
1022,ZYME,0.02135223546681847
435,FFBC,0.02120788718978435
1794,BLUE,0.020833376018952292
188,BHVN,0.02081529972613363
69,SPXC,0.020753900105511237
429,CPE,0.020751589501773363
428,UE,0.020751589501773363
535,TTMI,0.02034256716052156
225,MQ,0.020220612565693304
1404,CZNC,0.020142190135775433
414,FRME,0.019972706849883167
1330,PX,0.019925261859617474
817,TRUP,0.019921716605589897
1181,ALX,0.019599540687200625
439,TOWN,0.019540947282654514
215,PGNY,0.01903047655430249
1755,MEC,0.01890360383731626
316,PJT,0.018867476050651352
1790,MNSB,0.018844951462907347
1773,KLXE,0.018711050656662273
1070,PFBC,0.0187068584195497
1781,TSQ,0.01858734247312562
1452,BWB,0.018567641941262602
829,LMND,0.01856430939933389
1231,BHB,0.01843316149616992
1575,LINC,0.018213360191714184
1554,FIHL,0.018108546927225126
722,MRTN,0.01800604022643089
1643,GBTG,0.017799374849493444
251,CERE,0.017720831579570988
1521,CBAN,0.017587943511488062
158,UMBF,0.017564889666862354
413,SBCF,0.017531108777190815
1827,PLX,0.017391288122742862
12,AIT,0.01716214087409924
17,SPSC,0.01710417365473854
1121,UHT,0.016816213535052343
960,AHCO,0.016718897859384754
373,NHI,0.01666081071286924
1493,LOCO,0.016574614260241573
668,ELME,0.016473764250191033
2,ONTO,0.01619492108196781
404,EBC,0.016188393271424267
1732,RNGR,0.015968047914422866
308,CATY,0.015633563059165474
795,UDMY,0.015531674578061776
13,FN,0.015510646001966374
371,PFSI,0.015401556681826136
234,IDCC,0.015368513690373285
1701,SEAT,0.01532574784649095
764,AMSF,0.015269589577302662
340,CEIX,0.015231794293616933
485,SITM,0.015161573134417041
1127,CLBK,0.015141106061384729
1730,SNPO,0.015108578385903992
1403,LMNR,0.014962651163330502
796,PLYM,0.014887508051754992
734,HRMY,0.01467646900520252
763,CTKB,0.014466531766881651
1480,TCBX,0.014450830142245392
1218,ALRS,0.014426201087367788
1065,MSBI,0.014330483471453107
227,KFY,0.014324821284172843
313,IIPR,0.014186247949618605
1723,PWOD,0.014107838069034961
882,TTGT,0.014075296756608199
462,BKU,0.014025231841165211
914,NBR,0.01389289588526097
1642,LAW,0.013888875091517962
1471,ONTF,0.013816912648208649
55,ALKS,0.01371570785665141
343,NMIH,0.013706765960943912
226,VRRM,0.013600325639976011
1545,HYLN,0.013333320617675781
880,GRC,0.0132767623092409
1304,TRTX,0.013175957762552915
440,EAT,0.01312669226915728
399,ENR,0.013112528437462856
11,APG,0.013106559194186171
83,UBSI,0.012822910493292042
723,NWLI,0.012739243363588207
1317,KGS,0.01270078994299329
1601,NRDY,0.012578604092237398
612,HTLF,0.012459642677114748
614,GRBK,0.012164091261296226
1284,ATNI,0.012040942296301685
448,SJW,0.012003650837775125
1768,EGAN,0.011804413775335393
873,BRKL,0.011792498451403769
1674,REI,0.011764694332664312
508,UPWK,0.011363625074878331
1021,IBRX,0.011290350615296844
416,ROG,0.011142117333688592
728,COLL,0.010845939546210617
370,BOH,0.010720505787277738
1758,MYFW,0.010707930451780671
384,JJSF,0.010541521591421991
339,PRFT,0.010537779573980445
641,ALEX,0.010490992031981098
1525,OBT,0.010421051871525994
100,CADE,0.010271850223585208
731,MFA,0.010136965499313436
33,MUR,0.010083616550682418
1201,ATXS,0.009825344332654933
1222,PNTG,0.00970875464409573
875,BJRI,0.009391059669508692
176,BXMT,0.009384148929869177
1318,OIS,0.009324000514850755
1591,ALCO,0.009262662127034655
1421,WTI,0.00921658074808496
1696,NATH,0.009003200858828303
108,GBCI,0.008994326612333481
482,ODP,0.008983631854289527
1313,BHRB,0.008713278996376694
1090,AGX,0.008607317436303923
710,WABC,0.008582789271158055
390,ABR,0.008528776699492403
487,VCYT,0.00851065288048878
833,HIBB,0.008336153391370437
1453,SPOK,0.008108100271120583
674,LADR,0.00809982888832148
1147,CMRE,0.008024639175573316
22,MTDR,0.007937869075670683
1076,HFWA,0.007882848414650714
1077,LGFA,0.007882848414650714
1256,MNTK,0.007575750049918888
190,AXNX,0.007485029598166204
944,VZIO,0.007448782626717479
59,CIVI,0.007281775480978517
475,SNEX,0.007254176488674798
1245,LAND,0.00721368807700824
713,EVBG,0.007194244604316547
633,LOB,0.007073323360180497
1058,WSR,0.006968343913404999
1625,RM,0.006737539771937924
1649,SKYT,0.006648961550755606
605,HTH,0.0065423868150484505
1809,BSVN,0.0064817394457497195
877,DCPH,0.0058962112964369845
232,ASB,0.0057943430486855595
696,UVV,0.005699819798432261
195,FRSH,0.005494556495772318
249,HCC,0.0053439212347115485
1935,UHG,0.005281727238559538
1350,TARO,0.005146227384868421
1734,IBEX,0.0050377785346049555
1356,OSG,0.004739332208735816
56,NSIT,0.0047169438958576055
152,VLY,0.004631446361770241
1144,THFF,0.0046139394444169165
752,FBRT,0.004573332023119982
1185,SRI,0.00449292010057775
184,WIRE,0.004470658809548941
453,OUT,0.004430762925711807
556,RXST,0.004420866549475747
1134,SMRT,0.0042553152634363075
1608,HRT,0.004195766793154113
1001,SLP,0.004131302887034782
1010,BLX,0.0040187183332864905
596,GEO,0.004007980285379867
341,LRN,0.0037835001689746546
1620,RMAX,0.003708248752207361
1621,LBC,0.003708248752207361
1013,HSTM,0.0036403488885822996
524,VGR,0.00360351390942896
400,SDRL,0.003592103432116051
571,ATRC,0.0035682392254156843
1552,CBNK,0.003433040555153527
363,AIR,0.0034182860974087117
791,MODN,0.003344494406205683
141,JXN,0.003247639061938779
1202,EGY,0.003220608825065571
1207,YORW,0.0032078898458188193
1394,IRMD,0.0027700584656075804
1359,CSV,0.0026474921864714594
1549,JMSB,0.002458563175999157
76,KRG,0.002255265533986638
1233,TBPH,0.0
224,NARI,0.0
868,ANIP,0.0
777,WT,0.0
403,INDB,0.0
678,STEL,0.0
1434,ZUMZ,0.0
680,TWO,0.0
1685,KRT,0.0
726,ZUO,0.0
1951,PRST,0.0
1220,FC,0.0
95,HLNE,0.0
280,AWR,0.0
272,IGT,0.0
505,JOBY,0.0
1448,DCGO,0.0
946,AMK,0.0
653,LTC,0.0
830,ACT,0.0
5,SSD,0.0
527,AMEH,0.0
526,IBTX,0.0
957,HAYN,0.0
1830,IVAC,0.0
260,FOXF,0.0
1588,PINE,0.0
1846,GWH,0.0
1023,BBUC,0.0
1038,WTTR,0.0
1772,FCCO,0.0
96,AEL,0.0
600,KURA,0.0
395,FCPT,0.0
192,OGS,0.0
1315,TPB,0.0
1861,SCWO,0.0
356,ACLX,0.0
929,GDEN,0.0
1035,MODV,0.0
1658,PDLB,-0.002188233808796654
570,RC,-0.0022846452317753993
1216,BFS,-0.0024603649011161275
1094,ALHC,-0.0025031265956738276
586,CNNE,-0.002603607321431361
856,NAT,-0.0026514977257940304
1848,OBIO,-0.002801117829202136
1154,BRY,-0.0030911872604436736
446,CNS,-0.003094250709206426
861,CSR,-0.0031323889539697307
896,SLCA,-0.0032299249702254
283,SITC,-0.003457492766446238
102,AMR,-0.0035191082271826876
103,MOGA,-0.0035191082271826876
1255,SRDX,-0.003567127560122306
235,SR,-0.0035883363723970382
271,HUBG,-0.0036266932283635506
74,BCPC,-0.003878415362395261
374,SHO,-0.003951048846336413
1532,SIGA,-0.003957748452921326
1618,INSE,-0.004371580712639677
24,SSB,-0.004465410304913254
1031,MTTR,-0.0045351432241545605
328,CRNX,-0.004537577571557722
1540,NATR,-0.004644969889963575
897,HLF,-0.00481233773654266
1355,OLP,-0.004813041961578395
909,DOLE,-0.0048419048542964
1574,PACK,-0.0049179890885585895
543,SQSP,-0.005028599330357143
457,DK,-0.005179325344202333
365,RDNT,-0.005435700707154298
1564,DXLG,-0.005540161082465291
1581,CRDA,-0.005555594310838305
1580,NXDT,-0.005555594310838305
1743,ESCA,-0.005763683216603277
640,HWKN,-0.005782250844466742
802,AMPL,-0.005793764782366109
1818,LLAP,-0.005973709865672354
1583,BRT,-0.006079028701138548
126,KNF,-0.006084284751157727
18,ITCI,-0.00613953772630003
1335,JRVR,-0.006174610140561519
1329,CTO,-0.0062113700161608955
1172,AEHR,-0.006266758670197226
1596,PGEN,-0.006410250532086098
530,LKFN,-0.00672682267891634
1376,CNSL,-0.006787377667537057
253,UCBI,-0.006872770023133875
997,CCO,-0.006944520329984546
68,NE,-0.007102610806463919
682,SAGE,-0.007200713427382849
683,SOVO,-0.007200713427382849
891,ATSG,-0.007230685612536811
557,STC,-0.007369784473790197
335,QTWO,-0.007420856983324287
1122,VMEO,-0.0077720135246339824
1450,MVBF,-0.00809069678919375
1258,ORC,-0.008210723089714322
29,FLR,-0.008256807528742782
821,ARR,-0.008279585303622494
113,FFIN,-0.008391955778859206
1011,ASC,-0.00844071666484631
1298,IVR,-0.008547000709448131
239,WD,-0.00855510726640197
782,HPP,-0.00877684688788794
783,ROVR,-0.00877684688788794
1548,SOI,-0.008984271126947828
125,EXPO,-0.00903116799859162
201,STNG,-0.009107986354260408
1234,VVX,-0.009115889488450452
1410,FRST,-0.00945183196510814
210,DBRG,-0.009713048557978088
1907,TCI,-0.00972900208356957
578,COHU,-0.009782931940714168
1645,GLUE,-0.010050241623450803
288,URBN,-0.010234994748247293
594,AGIO,-0.010266957429616532
1370,AGS,-0.010380695058606008
842,MDRX,-0.01041670598917381
60,MMS,-0.010490750859940983
128,HP,-0.010520411535298466
1180,ATRI,-0.010731395007899089
1943,ELA,-0.010752728969764116
472,EQC,-0.0108246952887603
655,GTY,-0.010838270088966338
180,ALE,-0.010982053498289185
511,LZB,-0.011024465247429643
1653,EPM,-0.01109056274895131
1810,JILL,-0.01129947764512067
737,SCHL,-0.011494249185834264
972,NYMT,-0.011549881904343258
844,PGRE,-0.011644630092452887
